Site_Year,inOSR,NRNAME_real,NSRNAME_real,LUF_NAME_real,UrbanIndustrial,UrbanResidence,RuralResidentialIndustrial,IndustrialSiteRural,WindGenerationFacility,OtherDisturbedVegetation,MineSite,PeatMine,WellSite,Pipeline,TransmissionLine,SeismicLineNarrow,SeismicLineWide,RoadHardSurface,RailHardSurface,RoadTrailVegetated,RoadVegetatedVerge,RailVegetatedVerge,CultivationCrop,CultivationAbandoned,CultivationRoughPasture,CultivationTamePasture,HighDensityLivestockOperation,BorrowpitsDugoutsSumps,MunicipalWaterSewage,Reservoirs,Canals,ForestHarvest
W1575_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0.00191006,0,0,0.004530429,0,0,0.008992981,0,0.516920943,0,0,0,0,0,0,0,0.008740771,0
W1590B_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0.000201999,0.184426057,0.001597003,0,0.278525225,0,0,0,0,0,0,0,0.057075137,0,0.020733766,0.089702284,0,0.306248149,0,0,0,0,0,0.052873125,0,0,0
W1591_2015,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.000359811,0.044649476,0,0,0,0.009125488,0,0.010584111,0.016153055,0,0.04681076,0,0,0,0,0,0,0,0,0
W1601_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.157433006,0,0,0.003539709,0,0,0,0,0,0,0,0.021842328,0,0.029094611,0.038539109,0,0.163164612,0,0,0,0,0,0,0,0,0
W1602_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.004493114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1603B_2015,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.031693739,0,0,0,0,0,0,0,0,0,0.006986724,0,0,0.014661655,0,0,0.333136441,0,0.222281867,0,0,0.005074974,0,0,0,0
W1618_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.123865722,0,0,0.020041869,0,0,0,0,0,0,0.014289154,0,0,0.029390222,0,0,0.470310256,0,0.007839059,0,0,0.004259001,0,0.003253072,0,0
W1620_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0.001360441,0.008843255,0,0,0,0,0,0,0.009145301,0,0,0.012876007,0,0,0.12971474,0,0,0,0,0,0,0,0,0
W1635_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.027560357,0,0,0,0,0,0,0,0,0,0,0.016299706,0,0.00947078,0.027878545,0,0.245362273,0,0,0,0,0.004555286,0,0,0,0
W1636_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.007742338,0,0,0,0,0,0,0,0,0,0,0.019015397,0,0.001528723,0.033973897,0,0.42304353,0,0.430175259,0,0,0,0,0,0,0
W1637_2015,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.0451598,0,0,0,0,0,0,0,0,0,0,0.012132067,0,0.009257091,0.024411158,0,0.390814011,0,0,0,0,0,0,0,0,0
OGW-ABMI-721-21_2015,FALSE,Foothills,Lower Foothills,Upper Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023188635,0,0.039104395,0.032049042,0,0,0,0,0,0,0.015470891,0,0,0,0.170599552
W1192_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0.008123191,0,0,0.006976503,0,0,0.010847706,0,0,0,0,0,0,0,0,0,0,0,0
W1149_2015,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0.039478014,0,0,0,0,0,0,0,0,0,0.001199862,0.028638722,0,0.001383965,0.041167171,0,0.768095013,0,0,0,0,0,0,0,0,0
W1_2016,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W64_2016,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W65_2016,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W92_2016,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W93_2016,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W121_2016,FALSE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W122_2016,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W302_2016,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1284_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0.026904579,0.013035225,0,0,0.001704578,0,0,0.01387099,0.011808768,0,0,0.046605111,0.081881927,0,0,0.003853727,0,0,0,0
W1312_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0.163824398,0,0,0,0,0,0,0.046644869,0,0,0.005339736,0,0,0.006458445,0.00308127,0,0.040657726,0.08232975,0,0.083629532,0,0,0,0,0,0
W1313_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856399516,0,0,0,0,0,0,0,0,0
W1314_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022390475,0,0.011775557,0.062137197,0,0.059224203,0,0,0,0,0,0,0,0,0
W1341_2016,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0.788657031,0,0,0,0.026805969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1342_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856941866,0,0,0,0,0.001208571,0,0,0,0
W1343_2016,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055140215,0.231850372,0,0.225968481,0,0,0,0,0,0
W1362_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0.02475565,0.003414216,0,0,0,0.015927021,0,0.004085083,0.023989768,0,0.827122296,0,0,0,0,0,0,0,0,0
W1363_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,6.20E-05,0,0,0,0,0,0.008888628,0.020931442,0,0.014754969,0.877691516,0,0.049043957,0,0.003847189,0,0,0,0
W1364_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005381002,0.005218365,0,0,0,0,0.693826972,0,0,0,0,0.002803285,0
W1387_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0.023530122,0,0,0,0,0.010554754,0,0.015976306,0.033454952,0,0.015546975,0,0,0.831997406,0,0,0,0,0,0
W1388_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0.034710367,0.009950546,0,0,0,0,0,0.004546299,0.004500272,0,0,0.097847961,0,0.194223831,0,0,0,0,0,0
W1389_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0.035752163,0.005474663,0,0,0,0,0,0,0,0,0.208852395,0.003602203,0,0.441986071,0,0,0,0.031343189,0,0
W1411_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0.01496818,0,0,0,0,0.00300644,0,0.004407086,0.007314626,0,0.268584582,0,0,0,0,0,0,0,0,0
W1412_2016,FALSE,Grassland,Northern Fescue,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027924845,0.027715505,0,0,0,0,0.477081964,0,0,0,0,0,0
W1413_2016,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006412082,0,0,0.083433364,0.062615017,0,0.59949862,0,0.006404798,0,0,0,0
W1428_2016,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.006942905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1429_2016,FALSE,Parkland,Central Parkland,South Saskatchewan,0,0,0.007251438,0,0,0.005022036,0,0,0.003235123,0,0,0,0.000737468,0,0,0.027430771,0.013085792,0,0.011729899,0,0,0.1644241,0.032382471,0,0,0,0,0
W1430_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0.021877375,0.013187905,0,0,0,0.02369507,0,0,0.041483046,0,0.602405984,0,0,0.042882627,0,0,0,0.025618929,0,0
W1443_2016,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0.054710875,0,0,0.029908221,0,0,0,0,0,0,0,0.001341757,0,0.023589231,0.020195624,0,0.094914686,0,0,0.094592665,0,0.00585076,0,0,0,0
W1450_2016,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0,0,0,0.00984776,0,0,0,0,0,0,0,0.017432297,0,0.008595579,0.028304551,0,0,0,0,0,0,0,0,0,0,0
W1451_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.078820978,0,0,0,0,0,0,0,0,0,0,0.030397574,0,0,0.021085121,0,0.638773809,0,0,0,0,0,0,0,0,0
W1452_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0.07100348,0,0,0,0,0.023650113,0,0,0.03491521,0,0,0.039956208,0,0.503243534,0,0,0.088298709,0,0,0,0.016379127,0,0
W1465_2016,FALSE,Grassland,Dry Mixedgrass,Red Deer,0,0,0,0,0,0,0,0,0.028566589,3.22E-05,0,0,0.00026058,0,0,0.014312265,0.025016283,0,0.566752304,0.098508728,0,0.085563512,0,0.006737268,0,0,0,0
W1471_2016,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0.789021737,0,0,0,0,0,0,0,0,0,0,0.041714826,0,0.001645148,0.046264486,0,0,0,0.105361177,0,0,0,0,0,0,0
W1472_2016,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0.146610293,0.569355397,0,0,0,0,0,0,0,0,0,0,0.15026261,0,0,0.1337717,0,0,0,0,0,0,0,0,0,0,0
W1473_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0.059325234,0.408106528,0,0,0,0,0,0,0,0,0,0,0.065057035,0,0.022669261,0.042068431,0,0.278056179,0,0,0.027686724,0,0.000879781,0,0.096150827,0,0
W1486_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.034383176,0.04110019,0,0,0,0.022854274,0,0,0.046429157,0,0,0,0,0,0,0,0,0,0,0
W1500_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0.187262611,0.001384843,0,0,0,0,0,0.012822865,0.005110193,0,0,0,0.002833116,0,0.026684496,0.029928854,0,0,0,0,0.598824339,0,0.004162462,0,0,0,0
W1501_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.09306996,0,0.042519644,0,0,0.057337192,0,0.020175479,0.082029373,0,0.276123336,0,0,0.412822724,0,0.002410805,0,0,0.00399959,0
W1502_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.03422516,0.16251541,0,0,0.005187541,0,0,0.01485737,0.012189013,0,0,0,0,0,0,0,0,0,0.025416764,0
W1519_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.108875764,0.074634125,0,0,0,0,0,0.036585172,0.036012939,0,0,0,0,0,0,0,0,0.485494984,0,0
W1520_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0.004461986,0,0,0.027921796,0.009004498,0,0,0,0,0,0.021106497,0.019680318,0,0.641101202,0,0,0,0,0,0,0,0,0
W1521_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.031211426,0.063767257,0,0,0,0,0,0.00388408,0.003813736,0,0,0,0,0,0,0.002186586,0,0,0.015690292,0
W1538_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.001792134,0.019775001,0,0,0.00229329,0,0,0.021574369,0.032987025,0,0,0,0,0.729946135,0,0.017031303,0,0,0.01522806,0
W1540_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.045455669,0.041531647,0,0,0.010346957,0,0,0,0,0,0,0,0,0,0,0.0007721,0,0,0,0
W1550_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0.027586811,0.044580141,0.035903077,3.73E-05,0,0.142452688,0,0,0,0,0,0,0,0.016456262,0,0.008560379,0.010444345,0,0.116143329,0,0,0.559445646,0,0.0021401,0.004590834,0,0,0
W1551_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009970915,0,0.001867867,0.012346732,0,0.833210382,0,0,0,0,0,0,0,0,0
W1567_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.162247878,0,0,0,0,0,0,0,0,0,0,0,0,0.032850901,0.001741074,0,0.529183858,0,0,0.113285976,0,0,0,0.068668649,0,0
W1568_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0.000501633,0.632512504,0,0,0,0,0,0,0,0,0,0,0.028184627,0,0,0.042013171,0,0.212752882,0,0,0,0,0,0,0,0,0
W1584_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067373,0,0,0,0,0,0,0,0,0,0,0,0
W1585_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0.105674628,0.410013585,0,0,0.310842464,0,0,0,0,0,0,0,0.091059718,0,0,0.028927943,0,0,0,0,0.047181975,0,0,0,0,0,0
W1586_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0.000876694,0,0,0.001636095,0,0,0,0,0.018462706,0,0.004471036,0.022923219,0,0.455060724,0,0,0.383300533,0,0,0,0,0,0
W1593_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.003210296,0,0,0,0,0,0.039340583,0.004098125,0,0,0,0,0,0.028407714,0.025645853,0,0.323944583,0,0,0.325016666,0,0,0,0.034256875,0,0
W1595_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003477193,0.003547647,0,0.163373198,0,0,0.060270055,0,0,0,0.027332074,0,0
W1610_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0.015663807,0.027520149,0.347429134,0,0,0,0,0,0,0,0,0,0,0.019551234,0.00886391,0.017187754,0.02232833,0.025561691,0.455808419,0,0,0,0,0,0,0.018574446,0,0
W1627_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0.011517979,0,0,0.008960274,0,0,0,0,0.006932031,0,0.011907404,0.016139167,0,0.403655654,0,0,0.392955781,0,0,0,0.037317618,0,0
W1628_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017276985,0,0,0.063246629,0,0.033928943,0,0,0,0,0,0,0,0,0
W1629_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.009619197,0,0,0.008612195,0,0,0,0,0,0.162222254,0,0,0,0,0,0
W1644_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.010296354,0.03695642,0,0,0,0,0,0.001426209,0.001488139,0,0,0,0,0,0,0,0,0.019590266,0,0
W1646_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009339641,0,0
W1651_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.03106219,0,0,0,0,0,0,0,0,0,0,0.025552196,0,0.016440253,0.053338604,0,0.358273621,0,0,0,0,0.001048323,0,0,0,0
W1652_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01764703,0.017365312,0,0,0,0,0.034956397,0,0,0,0.017510982,0,0
W1539B_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0.000486354,0,0,0.027351942,0,0,0,0,0,0,0.031592823,0.015756969,0,0.694350506,0,0,0.230461406,0,0,0,0,0,0
W1569B_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,5.36E-06,0,0,0,0,0,0,0,0,0,0,0.007624492,0,0.000618905,0.008205009,0,0.230102336,0,0,0.412425181,0,0.010043191,0,0,0,0
W1611B_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0.009802945,0,0,0,0,0,0.015069765,0.001708889,0,0,0,0,0,0.008314312,0.008721736,0,0.802507144,0,0,0,0,0,0,0,0,0
W1612B_2016,FALSE,Grassland,Dry Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1645B_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0.015115458,0,0,0,0,0,0,0,0,0,0,0,0,4.70E-05,0.000127323,0,0,0,0,0,0,0,0,0.018349626,0,0
W1652B_2016,FALSE,Grassland,Foothills Fescue,South Saskatchewan,0,0,0.064017021,0,0,0,0,0,0,0,0,0,0,0,0,0.026975077,0.022417597,0,0.063226601,0,0,0.136319321,0,0.000856378,0,0.022498828,0,0
W1653B_2016,FALSE,Grassland,Mixedgrass,South Saskatchewan,0,0,0,0,0,0,0,0,0.007754767,0.009827358,0,0,0,0,0,0.004336738,0.004360912,0,0.011533944,0,0,0.083868132,0,0,0,0,0,0
W4_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W5_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W6_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W16_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W17_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W18_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W36_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W37_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W152_2017,TRUE,Canadian Shield,Kazan Uplands,Lower Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W722_2017,TRUE,Foothills,Lower Foothills,Upper Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0.004987729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021892432
W723_2017,TRUE,Foothills,Lower Foothills,Upper Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0.016260716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1263_2017,FALSE,Foothills,Upper Foothills,Upper Athabasca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1264_2017,FALSE,Foothills,Upper Foothills,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004693074
W1265_2017,FALSE,Foothills,Lower Foothills,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.007309174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237008466
W1291_2017,FALSE,Rocky Mountain,Subalpine,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1292_2017,FALSE,Foothills,Upper Foothills,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.010992767,0.009633917,0,0,0.017314502,0,0,0,0,0,0,0.002793857,0,0,0,0
W1293_2017,FALSE,Foothills,Upper Foothills,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000133467,0,0,0.009446269,0,0,0,0,0,0,0,0,0,0,0
W1321_2017,FALSE,Rocky Mountain,Montane,North Saskatchewan,0,0,0,0,0,0.019320091,0,0,0,0.033765027,0,0,0.000379197,0,0,0.027060434,0,0,0,0,0,0,0,0,0,0,0,0
W1322_2017,FALSE,Foothills,Upper Foothills,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1424_2017,FALSE,Rocky Mountain,Subalpine,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1425_2017,FALSE,Foothills,Upper Foothills,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001033242,0,0,0,0,0,0,0,0,0,0,0,0
W1426_2017,FALSE,Foothills,Lower Foothills,South Saskatchewan,0,0,0.003835069,0,0,0,0,0,0,0,0,0,0,0.01655397,0,0,0.05149563,0,0,0,0.332360298,0.007923082,0,0.002704772,0,0,0,0
W1427_2017,FALSE,Parkland,Foothills Parkland,Red Deer,0,0,0.045304674,0,0,0,0,0,0,0,0,0,0,0.024743591,0,0.007069017,0.004482705,0,0.498761794,0,0.083872451,0,0,0.000649863,0,0,0,0
W1447_2017,FALSE,Foothills,Upper Foothills,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.003578285,0,0,0.011008688,0.008200268,0,0,0,0,0,0,0,0,0,0,0
W1448_2017,FALSE,Rocky Mountain,Montane,South Saskatchewan,0,0,0.018906034,0,0,0,0,0,0,0,0,0,0,0.00953604,0,0.011216797,0.011487151,0,0,0,0.05930301,0,0,0,0,0,0,0.005461666
W1466_2017,FALSE,Rocky Mountain,Subalpine,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1467_2017,FALSE,Rocky Mountain,Montane,North Saskatchewan,0,0,0,0.004013572,0,0,0,0,0,0,0.060130925,0,0,0.010379348,0,0.00528129,0.019304517,0,0,0,0,0,0,0,0,0,0,0
W1470_2017,FALSE,Parkland,Foothills Parkland,South Saskatchewan,0,0,0.026009636,0,0,0,0,0,0,0,0,0,0,0.027121865,0,0.042128426,0.043631125,0,0,0,0,0.125945552,0,0,0,0,0,0.381146684
W1546_2017,FALSE,Rocky Mountain,Alpine,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W1647_2017,FALSE,Rocky Mountain,Subalpine,South Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000652573,0,0,0,0,0,0,0,0,0,0,0,0
W1025_2017,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0.030760261,0,0,0,0,0,0,0,0.028088147,0,0.001556667,0.031228185,0,0.564034309,0,0,0.0555574,0,0.001646956,0,0,0,0
W1026_2017,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0.223233473,0,0,0,0,0,0,0,0,0,0,0.024157195,0,0.0046972,0.050408804,0,0.483328074,0,0,0.107847617,0,0,0,0,0,0
W1027_2017,TRUE,Parkland,Central Parkland,North Saskatchewan,0,0,0.02296982,0,0,0,0,0,0,0,0,0,0,0.012849073,0,0.005151924,0.026644335,0,0.714634321,0,0,0,0,0,0,0,0,0
W1059_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.010867729,0,0,0,0.001853522,0,0,0.016646309,0.01644214,0,0.38042721,0,0,0.208008128,0,0,0,0,0,0
W1060_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.038868835,0,0,0,0,0,0,0.010363909,0.010482716,0,0.32381015,0,0,0,0,0,0,0,0,0
W1061_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886107587,0,0,0,0,0,0,0,0,0
W1087_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0.001283112,0,0,0.001253196,0,0,0,0,0,0.471292086,0,0,0,0,0,0
W1088_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038042942,0,0.003072659,0.048450865,0,0.552487535,0,0,0,0,0.010273391,0,0,0,0
W1120_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0.193543797,0,0,0.348463022,0,0,0.004773,0.000234511,0,0,0,0.01952908,0,0.030545283,0.064891107,0,0.274932522,0,0,0,0,0,0,0,0,0
W1121_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0.05338419,0.212688097,0.074559163,0,0,0,0,0,0,0,0,0,0,0.151566664,0.017687779,0.007484233,0.097758786,0.022450312,0.004665698,0,0,0.008722463,0,0.001233179,0,0,0,0
W1151_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0.020479676,0,0,0,0,0,0.10952671,0.004149098,0,0,0,0.025934694,0,0.0033627,0.028839633,0,0.534327985,0,0,0.084656577,0,0,0,0,0,0
W1153_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0.056638721,0,0,0,0,0,0.022499167,0.00333038,0,0,0,0.017946868,0,0.003596137,0.019281387,0,0.376041603,0,0,0.083699975,0,0.00026489,0,0,0,0
W1193_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.029539021,0,0,0,0,0,0,0,0,0,0,0,0,0.807861266,0,0,0,0,0,0
W1194B_2017,FALSE,Parkland,Central Parkland,North Saskatchewan,0,0,0,0,0,0,0,0,0.020300265,0,0,0,0,0.014901798,0,0.00400169,0.034822591,0,0,0,0,0,0,0,0,0,0,0
